objectid,parentid,group_count,title,title-enhanced,creator,date,year,subject,description,county,location,latitude,longitude,filename,display_template,object_full,object_location,image_small,image_thumb
sanborn-elkriver-1914-001,elkriver-1914,3,Sanborn Fire Insurance Map from Elkriver,,Sanborn Map Company,1914,1914,,,Clearwater,Elk River,,,sanborn-elkriver-1914-001.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-elkriver-1914-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-elkriver-1914-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-elkriver-1914-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-elkriver-1914-001_th.jpg
sanborn-elkriver-1914-002,elkriver-1914,3,Sanborn Fire Insurance Map from Elkriver,,Sanborn Map Company,1914,1914,,,Clearwater,Elk River,,,sanborn-elkriver-1914-002.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-elkriver-1914-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-elkriver-1914-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-elkriver-1914-002_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-elkriver-1914-002_th.jpg
sanborn-elkriver-1914-003,elkriver-1914,3,Sanborn Fire Insurance Map from Elkriver,,Sanborn Map Company,1914,1914,,,Clearwater,Elk River,,,sanborn-elkriver-1914-003.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-elkriver-1914-003.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-elkriver-1914-003.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-elkriver-1914-003_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-elkriver-1914-003_th.jpg
elkriver-1928,,,Sanborn Fire Insurance Map from Elkriver,,Sanborn Map Company,1928,1928,,,Clearwater,Elk River,46.78359865,-116.1804266,,sanborn-compound,,,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-elkriver-1928-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-elkriver-1928-001_th.jpg
sanborn-elkriver-1928-001,elkriver-1928,4,Sanborn Fire Insurance Map from Elkriver,,Sanborn Map Company,1928,1928,,,Clearwater,Elk River,,,sanborn-elkriver-1928-001.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-elkriver-1928-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-elkriver-1928-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-elkriver-1928-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-elkriver-1928-001_th.jpg
sanborn-elkriver-1928-002,elkriver-1928,4,Sanborn Fire Insurance Map from Elkriver,,Sanborn Map Company,1928,1928,,,Clearwater,Elk River,,,sanborn-elkriver-1928-002.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-elkriver-1928-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-elkriver-1928-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-elkriver-1928-002_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-elkriver-1928-002_th.jpg
sanborn-elkriver-1928-003,elkriver-1928,4,Sanborn Fire Insurance Map from Elkriver,,Sanborn Map Company,1928,1928,,,Clearwater,Elk River,,,sanborn-elkriver-1928-003.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-elkriver-1928-003.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-elkriver-1928-003.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-elkriver-1928-003_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-elkriver-1928-003_th.jpg
sanborn-elkriver-1928-004,elkriver-1928,4,Sanborn Fire Insurance Map from Elkriver,,Sanborn Map Company,1928,1928,,,Clearwater,Elk River,,,sanborn-elkriver-1928-004.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-elkriver-1928-004.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-elkriver-1928-004.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-elkriver-1928-004_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-elkriver-1928-004_th.jpg
emmett-1909,,,Sanborn Fire Insurance Map from Emmett,,Sanborn Map Company,1909,1909,,,Gem,Emmett,43.87280449,-116.4995184,,sanborn-compound,,,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-emmett-1909-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-emmett-1909-001_th.jpg
sanborn-emmett-1909-001,emmett-1909,2,Sanborn Fire Insurance Map from Emmett,,Sanborn Map Company,1909,1909,,,Gem,Emmett,,,sanborn-emmett-1909-001.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-emmett-1909-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-emmett-1909-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-emmett-1909-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-emmett-1909-001_th.jpg
sanborn-emmett-1909-002,emmett-1909,2,Sanborn Fire Insurance Map from Emmett,,Sanborn Map Company,1909,1909,,,Gem,Emmett,,,sanborn-emmett-1909-002.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-emmett-1909-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-emmett-1909-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-emmett-1909-002_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-emmett-1909-002_th.jpg
emmett-1911,,,Sanborn Fire Insurance Map from Emmett,,Sanborn Map Company,1911,1911,,,Gem,Emmett,43.87280449,-116.4995184,,sanborn-compound,,,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-emmett-1911-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-emmett-1911-001_th.jpg
sanborn-emmett-1911-001,emmett-1911,5,Sanborn Fire Insurance Map from Emmett,,Sanborn Map Company,1911,1911,,,Gem,Emmett,,,sanborn-emmett-1911-001.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-emmett-1911-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-emmett-1911-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-emmett-1911-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-emmett-1911-001_th.jpg
sanborn-emmett-1911-002,emmett-1911,5,Sanborn Fire Insurance Map from Emmett,,Sanborn Map Company,1911,1911,,,Gem,Emmett,,,sanborn-emmett-1911-002.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-emmett-1911-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-emmett-1911-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-emmett-1911-002_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-emmett-1911-002_th.jpg
sanborn-emmett-1911-003,emmett-1911,5,Sanborn Fire Insurance Map from Emmett,,Sanborn Map Company,1911,1911,,,Gem,Emmett,,,sanborn-emmett-1911-003.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-emmett-1911-003.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-emmett-1911-003.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-emmett-1911-003_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-emmett-1911-003_th.jpg
sanborn-emmett-1911-004,emmett-1911,5,Sanborn Fire Insurance Map from Emmett,,Sanborn Map Company,1911,1911,,,Gem,Emmett,,,sanborn-emmett-1911-004.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-emmett-1911-004.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-emmett-1911-004.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-emmett-1911-004_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-emmett-1911-004_th.jpg
sanborn-emmett-1911-005,emmett-1911,5,Sanborn Fire Insurance Map from Emmett,,Sanborn Map Company,1911,1911,,,Gem,Emmett,,,sanborn-emmett-1911-005.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-emmett-1911-005.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-emmett-1911-005.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-emmett-1911-005_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-emmett-1911-005_th.jpg
emmett-1917,,,Sanborn Fire Insurance Map from Emmett,,Sanborn Map Company,1917,1917,,,Gem,Emmett,43.87280449,-116.4995184,,sanborn-compound,,,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-emmett-1917-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-emmett-1917-001_th.jpg
sanborn-emmett-1917-001,emmett-1917,10,Sanborn Fire Insurance Map from Emmett,,Sanborn Map Company,1917,1917,,,Gem,Emmett,,,sanborn-emmett-1917-001.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-emmett-1917-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-emmett-1917-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-emmett-1917-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-emmett-1917-001_th.jpg
sanborn-emmett-1917-002,emmett-1917,10,Sanborn Fire Insurance Map from Emmett,,Sanborn Map Company,1917,1917,,,Gem,Emmett,,,sanborn-emmett-1917-002.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-emmett-1917-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-emmett-1917-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-emmett-1917-002_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-emmett-1917-002_th.jpg
sanborn-emmett-1917-003,emmett-1917,10,Sanborn Fire Insurance Map from Emmett,,Sanborn Map Company,1917,1917,,,Gem,Emmett,,,sanborn-emmett-1917-003.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-emmett-1917-003.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-emmett-1917-003.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-emmett-1917-003_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-emmett-1917-003_th.jpg
sanborn-emmett-1917-004,emmett-1917,10,Sanborn Fire Insurance Map from Emmett,,Sanborn Map Company,1917,1917,,,Gem,Emmett,,,sanborn-emmett-1917-004.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-emmett-1917-004.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-emmett-1917-004.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-emmett-1917-004_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-emmett-1917-004_th.jpg
sanborn-emmett-1917-005,emmett-1917,10,Sanborn Fire Insurance Map from Emmett,,Sanborn Map Company,1917,1917,,,Gem,Emmett,,,sanborn-emmett-1917-005.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-emmett-1917-005.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-emmett-1917-005.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-emmett-1917-005_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-emmett-1917-005_th.jpg
sanborn-emmett-1917-006,emmett-1917,10,Sanborn Fire Insurance Map from Emmett,,Sanborn Map Company,1917,1917,,,Gem,Emmett,,,sanborn-emmett-1917-006.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-emmett-1917-006.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-emmett-1917-006.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-emmett-1917-006_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-emmett-1917-006_th.jpg
sanborn-emmett-1917-007,emmett-1917,10,Sanborn Fire Insurance Map from Emmett,,Sanborn Map Company,1917,1917,,,Gem,Emmett,,,sanborn-emmett-1917-007.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-emmett-1917-007.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-emmett-1917-007.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-emmett-1917-007_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-emmett-1917-007_th.jpg
sanborn-emmett-1917-008,emmett-1917,10,Sanborn Fire Insurance Map from Emmett,,Sanborn Map Company,1917,1917,,,Gem,Emmett,,,sanborn-emmett-1917-008.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-emmett-1917-008.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-emmett-1917-008.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-emmett-1917-008_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-emmett-1917-008_th.jpg
sanborn-emmett-1917-009,emmett-1917,10,Sanborn Fire Insurance Map from Emmett,,Sanborn Map Company,1917,1917,,,Gem,Emmett,,,sanborn-emmett-1917-009.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-emmett-1917-009.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-emmett-1917-009.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-emmett-1917-009_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-emmett-1917-009_th.jpg
sanborn-emmett-1917-010,emmett-1917,10,Sanborn Fire Insurance Map from Emmett,,Sanborn Map Company,1917,1917,,,Gem,Emmett,,,sanborn-emmett-1917-010.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-emmett-1917-010.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-emmett-1917-010.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-emmett-1917-010_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-emmett-1917-010_th.jpg
emmett-1923,,,Sanborn Fire Insurance Map from Emmett,,Sanborn Map Company,1923,1923,,,Gem,Emmett,43.87280449,-116.4995184,,sanborn-compound,,,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-emmett-1923-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-emmett-1923-001_th.jpg
sanborn-emmett-1923-001,emmett-1923,16,Sanborn Fire Insurance Map from Emmett,,Sanborn Map Company,1923,1923,,,Gem,Emmett,,,sanborn-emmett-1923-001.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-emmett-1923-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-emmett-1923-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-emmett-1923-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-emmett-1923-001_th.jpg
sanborn-emmett-1923-002,emmett-1923,16,Sanborn Fire Insurance Map from Emmett,,Sanborn Map Company,1923,1923,,,Gem,Emmett,,,sanborn-emmett-1923-002.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-emmett-1923-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-emmett-1923-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-emmett-1923-002_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-emmett-1923-002_th.jpg
sanborn-emmett-1923-003,emmett-1923,16,Sanborn Fire Insurance Map from Emmett,,Sanborn Map Company,1923,1923,,,Gem,Emmett,,,sanborn-emmett-1923-003.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-emmett-1923-003.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-emmett-1923-003.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-emmett-1923-003_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-emmett-1923-003_th.jpg
sanborn-emmett-1923-004,emmett-1923,16,Sanborn Fire Insurance Map from Emmett,,Sanborn Map Company,1923,1923,,,Gem,Emmett,,,sanborn-emmett-1923-004.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-emmett-1923-004.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-emmett-1923-004.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-emmett-1923-004_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-emmett-1923-004_th.jpg
sanborn-emmett-1923-005,emmett-1923,16,Sanborn Fire Insurance Map from Emmett,,Sanborn Map Company,1923,1923,,,Gem,Emmett,,,sanborn-emmett-1923-005.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-emmett-1923-005.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-emmett-1923-005.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-emmett-1923-005_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-emmett-1923-005_th.jpg
